State FIPS Code,Group Code,State,Group,Civilian non-institutional population,Number,Percent of population,NumberEmployed,Percent of populationEmployed,NumberUnemployed,RateUnemplo
20,25,Kansas,"Total, 65 years and over",394    ,96    ,24.4    ,93    ,23.6    ,3    ,3.2    
20,26,Kansas,"Men, 16 to 19 years",84    ,42    ,49.8    ,36    ,43.3    ,5    ,13.1    
20,27,Kansas,"Men, 20 to 24 years",104    ,85    ,81.6    ,79    ,76.0    ,6    ,6.8    
20,28,Kansas,"Men, 25 to 34 years",198    ,184    ,92.9    ,178    ,89.6    ,7    ,3.6    
20,29,Kansas,"Men, 35 to 44 years",150    ,141    ,93.8    ,134    ,89.5    ,6    ,4.5    
20,30,Kansas,"Men, 45 to 54 years",181    ,164    ,90.3    ,158    ,87.1    ,6    ,3.6    
20,31,Kansas,"Men, 55 to 64 years",174    ,135    ,77.8    ,131    ,75.2    ,5    ,3.3    
20,32,Kansas,"Men, 65 years and over",180    ,55    ,30.5    ,53    ,29.6    ,2    ,3.1    
20,33,Kansas,"Women, 16 to 19 years",72    ,33    ,45.9    ,30    ,41.1    ,4    ,10.7    
20,34,Kansas,"Women, 20 to 24 years",112    ,87    ,77.3    ,79    ,70.8    ,7    ,8.4    
20,35,Kansas,"Women, 25 to 34 years",193    ,147    ,76.4    ,140    ,72.4    ,8    ,5.2    
20,36,Kansas,"Women, 35 to 44 years",158    ,120    ,75.9    ,114    ,72.4    ,5    ,4.6    
20,37,Kansas,"Women, 45 to 54 years",183    ,139    ,76.1    ,136    ,74.1    ,4    ,2.6    
20,38,Kansas,"Women, 55 to 64 years",193    ,129    ,66.7    ,125    ,65.1    ,3    ,2.4    
20,39,Kansas,"Women, 65 years and over",214    ,41    ,19.2    ,40    ,18.6    ,1    ,3.2    
20,40,Kansas,"White, 16 to 19 years",129    ,63    ,48.8    ,56    ,43.2    ,7    ,11.5    
20,41,Kansas,"White, 20 to 24 years",177    ,142    ,80.2    ,131    ,74.3    ,10    ,7.4    
20,42,Kansas,"White, 25 to 34 years",322    ,274    ,85.0    ,263    ,81.8    ,10    ,3.8    
20,43,Kansas,"White, 35 to 44 years",264    ,226    ,85.9    ,217    ,82.3    ,9    ,4.1    
20,44,Kansas,"White, 45 to 54 years",323    ,271    ,84.0    ,263    ,81.6    ,8    ,2.9    
20,45,Kansas,"White, 55 to 64 years",326    ,238    ,72.9    ,231    ,70.8    ,7    ,3.0    
20,46,Kansas,"White, 65 years and over",357    ,87    ,24.2    ,84    ,23.6    ,2    ,2.8    
20,63,Kansas,"Hispanic or Latino ethnicity, 25 to 34 years",48    ,36    ,75.9    ,35    ,72.7    ,1    ,4.1    
20,64,Kansas,"Hispanic or Latino ethnicity, 35 to 44 years",38    ,32    ,85.2    ,30    ,79.9    ,2    ,6.1    
21,01,Kentucky,Total,"3,425    ","2,007    ",58.6    ,"1,877    ",54.8    ,130    ,6.5    
21,02,Kentucky,Men,"1,650    ","1,048    ",63.5    ,973    ,59.0    ,75    ,7.1    
21,03,Kentucky,Women,"1,775    ",959    ,54.0    ,903    ,50.9    ,55    ,5.8    
21,04,Kentucky,White,"3,050    ","1,776    ",58.2    ,"1,666    ",54.6    ,109    ,6.2    
21,05,Kentucky,"White, men","1,479    ",932    ,63.0    ,870    ,58.8    ,62    ,6.7    
21,06,Kentucky,"White, women","1,571    ",844    ,53.7    ,797    ,50.7    ,47    ,5.6    
21,07,Kentucky,Black or African American,271    ,170    ,62.8    ,154    ,56.7    ,16    ,9.6    
21,08,Kentucky,"Black or African American, men",123    ,82    ,66.7    ,73    ,59.0    ,9    ,11.6    
21,09,Kentucky,"Black or African American, women",148    ,88    ,59.5    ,81    ,54.8    ,7    ,7.8    
21,10,Kentucky,Asian,63    ,34    ,54.6    ,33    ,51.7    ,2    ,5.3    
21,13,Kentucky,Hispanic or Latino ethnicity,97    ,66    ,68.4    ,61    ,63.2    ,5    ,7.6    
21,14,Kentucky,"Hispanic or Latino ethnicity, men",54    ,43    ,79.3    ,40    ,73.9    ,3    ,6.8    
21,16,Kentucky,"Married men, spouse present",873    ,586    ,67.2    ,565    ,64.7    ,22    ,3.7    
21,17,Kentucky,"Married women, spouse present",888    ,491    ,55.3    ,471    ,53.0    ,20    ,4.1    
21,18,Kentucky,Women who maintain families,216    ,128    ,59.4    ,119    ,55.0    ,9    ,7.4    
21,19,Kentucky,"Total, 16 to 19 years",202    ,76    ,37.7    ,58    ,28.8    ,18    ,23.5    
21,20,Kentucky,"Total, 20 to 24 years",331    ,239    ,72.3    ,210    ,63.5    ,29    ,12.1    
21,21,Kentucky,"Total, 25 to 34 years",553    ,436    ,78.8    ,408    ,73.8    ,27    ,6.3    
21,22,Kentucky,"Total, 35 to 44 years",528    ,404    ,76.6    ,380    ,72.0    ,24    ,5.9    
21,23,Kentucky,"Total, 45 to 54 years",601    ,429    ,71.4    ,413    ,68.6    ,16    ,3.8    
21,24,Kentucky,"Total, 55 to 64 years",584    ,321    ,54.9    ,309    ,53.0    ,11    ,3.5    
21,25,Kentucky,"Total, 65 years and over",626    ,102    ,16.3    ,98    ,15.6    ,4    ,4.1    
21,26,Kentucky,"Men, 16 to 19 years",103    ,36    ,34.8    ,26    ,25.7    ,9    ,26.1    
21,27,Kentucky,"Men, 20 to 24 years",154    ,119    ,77.0    ,101    ,65.3    ,18    ,15.2    
21,28,Kentucky,"Men, 25 to 34 years",269    ,233    ,86.6    ,217    ,80.7    ,16    ,6.8    
21,29,Kentucky,"Men, 35 to 44 years",270    ,224    ,82.8    ,210    ,77.6    ,14    ,6.3    
21,30,Kentucky,"Men, 45 to 54 years",296    ,225    ,75.8    ,215    ,72.5    ,10    ,4.3    
21,31,Kentucky,"Men, 55 to 64 years",275    ,155    ,56.5    ,150    ,54.6    ,5    ,3.5    
21,32,Kentucky,"Men, 65 years and over",282    ,56    ,20.0    ,54    ,19.2    ,2    ,3.9    
21,33,Kentucky,"Women, 16 to 19 years",99    ,40    ,40.6    ,32    ,32.1    ,8    ,21.1    
21,34,Kentucky,"Women, 20 to 24 years",177    ,121    ,68.3    ,110    ,62.0    ,11    ,9.1    
21,35,Kentucky,"Women, 25 to 34 years",284    ,203    ,71.4    ,191    ,67.4    ,11    ,5.7    
21,36,Kentucky,"Women, 35 to 44 years",257    ,180    ,70.0    ,170    ,66.2    ,10    ,5.4    
21,37,Kentucky,"Women, 45 to 54 years",305    ,204    ,67.1    ,198    ,64.9    ,7    ,3.3    
21,38,Kentucky,"Women, 55 to 64 years",310    ,165    ,53.4    ,159    ,51.5    ,6    ,3.6    
21,39,Kentucky,"Women, 65 years and over",344    ,45    ,13.2    ,43    ,12.6    ,2    ,4.3    
21,40,Kentucky,"White, 16 to 19 years",175    ,68    ,38.7    ,52    ,29.7    ,16    ,23.3    
21,41,Kentucky,"White, 20 to 24 years",282    ,204    ,72.2    ,179    ,63.5    ,25    ,12.1    
21,42,Kentucky,"White, 25 to 34 years",470    ,376    ,79.9    ,353    ,75.1    ,22    ,6.0    
21,43,Kentucky,"White, 35 to 44 years",460    ,353    ,76.7    ,332    ,72.2    ,21    ,5.9    
21,44,Kentucky,"White, 45 to 54 years",545    ,390    ,71.5    ,376    ,69.0    ,14    ,3.6    
21,45,Kentucky,"White, 55 to 64 years",533    ,293    ,54.9    ,285    ,53.4    ,8    ,2.7    
21,46,Kentucky,"White, 65 years and over",583    ,93    ,15.9    ,89    ,15.2    ,4    ,4.0    
21,49,Kentucky,"Black or African American, 25 to 34 years",55    ,42    ,76.0    ,37    ,68.1    ,4    ,10.4    
21,50,Kentucky,"Black or African American, 35 to 44 years",47    ,38    ,81.3    ,35    ,74.9    ,3    ,7.9    
21,51,Kentucky,"Black or African American, 45 to 54 years",46    ,32    ,70.2    ,30    ,65.1    ,2    ,7.3    
22,01,Louisiana,Total,"3,551    ","2,159    ",60.8    ,"2,021    ",56.9    ,138    ,6.4    
22,02,Louisiana,Men,"1,688    ","1,160    ",68.7    ,"1,084    ",64.2    ,76    ,6.5    
22,03,Louisiana,Women,"1,863    ",999    ,53.6    ,937    ,50.3    ,62    ,6.2    
22,04,Louisiana,White,"2,336    ","1,459    ",62.5    ,"1,393    ",59.6    ,67    ,4.6    
22,05,Louisiana,"White, men","1,139    ",822    ,72.2    ,784    ,68.9    ,38    ,4.6    
22,06,Louisiana,"White, women","1,197    ",637    ,53.2    ,608    ,50.8    ,29    ,4.5    
22,07,Louisiana,Black or African American,"1,083    ",619    ,57.2    ,556    ,51.3    ,64    ,10.3    
22,08,Louisiana,"Black or African American, men",483    ,291    ,60.2    ,257    ,53.3    ,33    ,11.4    
22,09,Louisiana,"Black or African American, women",600    ,329    ,54.8    ,298    ,49.7    ,31    ,9.3    
22,10,Louisiana,Asian,61    ,41    ,66.7    ,41    ,66.4    ,( 3 ),0.5    
22,13,Louisiana,Hispanic or Latino ethnicity,165    ,124    ,75.4    ,114    ,68.9    ,11    ,8.5    
22,14,Louisiana,"Hispanic or Latino ethnicity, men",92    ,82    ,89.6    ,77    ,83.6    ,5    ,6.7    
22,15,Louisiana,"Hispanic or Latino ethnicity, women",73    ,42    ,57.4    ,37    ,50.5    ,5    ,12.1    
22,16,Louisiana,"Married men, spouse present",840    ,609    ,72.6    ,597    ,71.0    ,13    ,2.1    
22,17,Louisiana,"Married women, spouse present",808    ,453    ,56.0    ,437    ,54.0    ,16    ,3.5    
22,18,Louisiana,Women who maintain families,314    ,189    ,60.3    ,172    ,54.6    ,18    ,9.4    
22,19,Louisiana,"Total, 16 to 19 years",227    ,73    ,32.1    ,57    ,25.3    ,15    ,21.2    
22,20,Louisiana,"Total, 20 to 24 years",377    ,273    ,72.4    ,242    ,64.2    ,31    ,11.3    
22,21,Louisiana,"Total, 25 to 34 years",621    ,500    ,80.5    ,462    ,74.3    ,38    ,7.7    
22,22,Louisiana,"Total, 35 to 44 years",534    ,416    ,77.8    ,395    ,73.9    ,21    ,5.1    
22,23,Louisiana,"Total, 45 to 54 years",607    ,452    ,74.5    ,437    ,72.1    ,15    ,3.3    
22,24,Louisiana,"Total, 55 to 64 years",561    ,343    ,61.2    ,328    ,58.5    ,15    ,4.5    
22,25,Louisiana,"Total, 65 years and over",624    ,102    ,16.4    ,100    ,16.1    ,2    ,1.9    
22,27,Louisiana,"Men, 20 to 24 years",181    ,142    ,78.8    ,122    ,67.6    ,20    ,14.2    
22,28,Louisiana,"Men, 25 to 34 years",307    ,266    ,86.7    ,244    ,79.4    ,23    ,8.5    
22,29,Louisiana,"Men, 35 to 44 years",263    ,230    ,87.4    ,221    ,84.3    ,8    ,3.6    
22,30,Louisiana,"Men, 45 to 54 years",292    ,235    ,80.6    ,226    ,77.6    ,9    ,3.8    
22,31,Louisiana,"Men, 55 to 64 years",276    ,191    ,69.2    ,184    ,66.5    ,8    ,3.9    
22,32,Louisiana,"Men, 65 years and over",265    ,60    ,22.5    ,59    ,22.1    ,1    ,1.8    
22,34,Louisiana,"Women, 20 to 24 years",196    ,130    ,66.4    ,119    ,61.0    ,11    ,8.2    
22,35,Louisiana,"Women, 25 to 34 years",314    ,234    ,74.4    ,218    ,69.4    ,16    ,6.7    
22,36,Louisiana,"Women, 35 to 44 years",272    ,186    ,68.6    ,174    ,63.9    ,13    ,6.9    
22,37,Louisiana,"Women, 45 to 54 years",315    ,217    ,68.8    ,211    ,67.0    ,6    ,2.7    
22,38,Louisiana,"Women, 55 to 64 years",284    ,152    ,53.4    ,144    ,50.7    ,8    ,5.1    
22,39,Louisiana,"Women, 65 years and over",359    ,43    ,11.8    ,42    ,11.6    ,1    ,2.0    
22,40,Louisiana,"White, 16 to 19 years",132    ,47    ,35.9    ,39    ,29.7    ,8    ,17.2    
22,41,Louisiana,"White, 20 to 24 years",218    ,169    ,77.2    ,153    ,70.2    ,15    ,9.0    
22,42,Louisiana,"White, 25 to 34 years",383    ,313    ,81.7    ,293    ,76.4    ,20    ,6.5    
22,43,Louisiana,"White, 35 to 44 years",356    ,283    ,79.4    ,274    ,76.9    ,9    ,3.1    
22,44,Louisiana,"White, 45 to 54 years",421    ,323    ,76.9    ,317    ,75.3    ,7    ,2.0    
22,45,Louisiana,"White, 55 to 64 years",376    ,249    ,66.1    ,241    ,64.2    ,7    ,2.9    
22,46,Louisiana,"White, 65 years and over",449    ,76    ,16.9    ,75    ,16.8    ,1    ,0.8    
22,48,Louisiana,"Black or African American, 20 to 24 years",146    ,95    ,65.0    ,80    ,55.2    ,14    ,15.0    
22,49,Louisiana,"Black or African American, 25 to 34 years",209    ,164    ,78.3    ,149    ,71.2    ,15    ,9.0    
22,50,Louisiana,"Black or African American, 35 to 44 years",152    ,112    ,73.8    ,100    ,65.9    ,12    ,10.8    
22,51,Louisiana,"Black or African American, 45 to 54 years",171    ,121    ,70.7    ,113    ,65.9    ,8    ,6.7    
22,52,Louisiana,"Black or African American, 55 to 64 years",165    ,84    ,50.8    ,76    ,46.1    ,8    ,9.2    
22,63,Louisiana,"Hispanic or Latino ethnicity, 25 to 34 years",56    ,48    ,85.9    ,42    ,75.0    ,6    ,12.8    
23,01,Maine,Total,"1,090    ",696    ,63.9    ,656    ,60.2    ,40    ,5.7    
23,02,Maine,Men,528    ,360    ,68.2    ,335    ,63.5    ,25    ,6.9    
23,03,Maine,Women,562    ,336    ,59.8    ,321    ,57.2    ,15    ,4.4    
23,04,Maine,White,"1,044    ",667    ,63.9    ,630    ,60.4    ,37    ,5.5    
23,05,Maine,"White, men",506    ,346    ,68.3    ,322    ,63.7    ,23    ,6.7    
23,06,Maine,"White, women",538    ,322    ,59.8    ,308    ,57.3    ,13    ,4.2    
23,07,Maine,Black or African American,12    ,8    ,66.9    ,7    ,59.8    ,1    ,10.7    
23,16,Maine,"Married men, spouse present",285    ,203    ,71.2    ,197    ,69.1    ,6    ,3.0    
23,17,Maine,"Married women, spouse present",278    ,175    ,63.0    ,170    ,61.2    ,5    ,2.8    
23,18,Maine,Women who maintain families,52    ,32    ,63.1    ,31    ,59.9    ,2    ,4.9    
23,19,Maine,"Total, 16 to 19 years",56    ,26    ,47.3    ,22    ,39.0    ,5    ,17.6    
23,20,Maine,"Total, 20 to 24 years",88    ,67    ,75.7    ,60    ,67.6    ,7    ,10.8    
23,21,Maine,"Total, 25 to 34 years",148    ,122    ,82.3    ,112    ,75.8    ,10    ,7.8    
23,22,Maine,"Total, 35 to 44 years",155    ,128    ,82.6    ,122    ,78.6    ,6    ,4.8    
23,23,Maine,"Total, 45 to 54 years",190    ,153    ,80.8    ,146    ,77.2    ,7    ,4.5    
23,24,Maine,"Total, 55 to 64 years",214    ,148    ,69.4    ,145    ,67.7    ,3    ,2.4    
23,25,Maine,"Total, 65 years and over",238    ,51    ,21.4    ,49    ,20.6    ,2    ,3.5    
23,26,Maine,"Men, 16 to 19 years",28    ,12    ,44.6    ,10    ,34.8    ,3    ,22.1    
23,27,Maine,"Men, 20 to 24 years",43    ,34    ,77.9    ,29    ,67.1    ,5    ,13.9    
23,28,Maine,"Men, 25 to 34 years",77    ,68    ,88.1    ,62    ,80.2    ,6    ,9.0    
23,29,Maine,"Men, 35 to 44 years",75    ,63    ,84.0    ,58    ,78.2    ,4    ,6.8    
23,30,Maine,"Men, 45 to 54 years",93    ,79    ,85.2    ,75    ,81.1    ,4    ,4.8    
23,31,Maine,"Men, 55 to 64 years",105    ,77    ,73.4    ,75    ,71.4    ,2    ,2.7    
23,32,Maine,"Men, 65 years and over",108    ,27    ,25.5    ,26    ,24.2    ,1    ,4.9    
23,33,Maine,"Women, 16 to 19 years",28    ,14    ,49.9    ,12    ,43.1    ,2    ,13.6    
23,34,Maine,"Women, 20 to 24 years",45    ,33    ,73.7    ,31    ,68.1    ,3    ,7.6    
23,35,Maine,"Women, 25 to 34 years",72    ,54    ,76.0    ,51    ,71.1    ,3    ,6.4    
23,36,Maine,"Women, 35 to 44 years",81    ,66    ,81.2    ,64    ,79.0    ,2    ,2.8    
23,37,Maine,"Women, 45 to 54 years",97    ,74    ,76.6    ,71    ,73.4    ,3    ,4.2    
23,38,Maine,"Women, 55 to 64 years",109    ,71    ,65.5    ,70    ,64.2    ,1    ,2.0    
23,39,Maine,"Women, 65 years and over",131    ,24    ,18.0    ,23    ,17.7    ,( 3 ),2.0    
23,40,Maine,"White, 16 to 19 years",51    ,24    ,46.8    ,20    ,38.5    ,4    ,17.7    
23,41,Maine,"White, 20 to 24 years",83    ,63    ,76.2    ,56    ,68.0    ,7    ,10.7    
23,42,Maine,"White, 25 to 34 years",139    ,114    ,82.4    ,106    ,76.3    ,8    ,7.4    
23,43,Maine,"White, 35 to 44 years",147    ,123    ,83.6    ,117    ,79.6    ,6    ,4.7    
23,44,Maine,"White, 45 to 54 years",182    ,149    ,81.8    ,142    ,78.2    ,7    ,4.4    
23,45,Maine,"White, 55 to 64 years",208    ,144    ,69.4    ,141    ,67.7    ,3    ,2.4    
23,46,Maine,"White, 65 years and over",234    ,50    ,21.3    ,48    ,20.7    ,1    ,2.9    
24,01,Maryland,Total,"4,684    ","3,097    ",66.1    ,"2,918    ",62.3    ,179    ,5.8    
24,02,Maryland,Men,"2,218    ","1,595    ",71.9    ,"1,503    ",67.7    ,92    ,5.8    
24,03,Maryland,Women,"2,465    ","1,502    ",60.9    ,"1,415    ",57.4    ,87    ,5.8    
24,04,Maryland,White,"2,836    ","1,869    ",65.9    ,"1,781    ",62.8    ,88    ,4.7    
24,05,Maryland,"White, men","1,381    ","1,005    ",72.7    ,954    ,69.1    ,50    ,5.0    
24,06,Maryland,"White, women","1,455    ",864    ,59.4    ,826    ,56.8    ,38    ,4.4    
24,07,Maryland,Black or African American,"1,375    ",894    ,65.0    ,818    ,59.5    ,76    ,8.5    
24,08,Maryland,"Black or African American, men",616    ,418    ,67.9    ,383    ,62.2    ,35    ,8.3    
24,09,Maryland,"Black or African American, women",759    ,476    ,62.7    ,435    ,57.3    ,41    ,8.7    
24,10,Maryland,Asian,339    ,239    ,70.6    ,233    ,68.6    ,7    ,2.8    
24,11,Maryland,"Asian, men",159    ,123    ,77.2    ,121    ,75.8    ,2    ,1.8    
24,12,Maryland,"Asian, women",180    ,117    ,64.7    ,112    ,62.3    ,4    ,3.9    
24,13,Maryland,Hispanic or Latino ethnicity,389    ,293    ,75.3    ,276    ,71.1    ,16    ,5.6    
24,14,Maryland,"Hispanic or Latino ethnicity, men",192    ,166    ,86.6    ,155    ,80.6    ,11    ,6.9    
24,15,Maryland,"Hispanic or Latino ethnicity, women",197    ,126    ,64.3    ,122    ,61.7    ,5    ,3.9    
24,16,Maryland,"Married men, spouse present","1,171    ",885    ,75.6    ,856    ,73.1    ,29    ,3.3    
24,17,Maryland,"Married women, spouse present","1,151    ",722    ,62.8    ,696    ,60.5    ,27    ,3.7    
24,18,Maryland,Women who maintain families,301    ,218    ,72.6    ,201    ,66.9    ,17    ,7.8    
24,19,Maryland,"Total, 16 to 19 years",288    ,86    ,29.9    ,66    ,22.8    ,20    ,23.7    
24,20,Maryland,"Total, 20 to 24 years",421    ,296    ,70.3    ,263    ,62.4    ,33    ,11.3    
24,21,Maryland,"Total, 25 to 34 years",838    ,702    ,83.7    ,657    ,78.3    ,45    ,6.4    
24,22,Maryland,"Total, 35 to 44 years",708    ,606    ,85.6    ,579    ,81.7    ,28    ,4.6    
24,23,Maryland,"Total, 45 to 54 years",809    ,676    ,83.6    ,657    ,81.1    ,20    ,2.9    
24,24,Maryland,"Total, 55 to 64 years",775    ,548    ,70.7    ,527    ,68.0    ,21    ,3.9    
24,25,Maryland,"Total, 65 years and over",844    ,182    ,21.6    ,170    ,20.2    ,12    ,6.6    
24,26,Maryland,"Men, 16 to 19 years",147    ,42    ,28.2    ,30    ,20.5    ,11    ,27.4    
24,27,Maryland,"Men, 20 to 24 years",200    ,150    ,75.0    ,131    ,65.6    ,19    ,12.5    
24,28,Maryland,"Men, 25 to 34 years",421    ,380    ,90.2    ,360    ,85.3    ,20    ,5.3    
24,29,Maryland,"Men, 35 to 44 years",333    ,311    ,93.5    ,298    ,89.4    ,13    ,4.3    
24,30,Maryland,"Men, 45 to 54 years",379    ,337    ,88.9    ,328    ,86.4    ,9    ,2.7    
24,31,Maryland,"Men, 55 to 64 years",365    ,274    ,74.9    ,263    ,71.9    ,11    ,4.1    
24,32,Maryland,"Men, 65 years and over",372    ,101    ,27.2    ,94    ,25.2    ,8    ,7.6    
24,33,Maryland,"Women, 16 to 19 years",141    ,44    ,31.6    ,35    ,25.2    ,9    ,20.3    
24,34,Maryland,"Women, 20 to 24 years",222    ,146    ,66.1    ,132    ,59.5    ,15    ,10.0    
24,35,Maryland,"Women, 25 to 34 years",417    ,322    ,77.1    ,297    ,71.2    ,25    ,7.7    
24,36,Maryland,"Women, 35 to 44 years",375    ,295    ,78.7    ,281    ,74.8    ,15    ,4.9    
24,37,Maryland,"Women, 45 to 54 years",430    ,339    ,78.9    ,329    ,76.5    ,10    ,3.1    
24,38,Maryland,"Women, 55 to 64 years",410    ,274    ,67.0    ,265    ,64.6    ,10    ,3.6    
24,39,Maryland,"Women, 65 years and over",471    ,81    ,17.2    ,77    ,16.2    ,4    ,5.4    
24,40,Maryland,"White, 16 to 19 years",146    ,48    ,32.9    ,40    ,27.3    ,8    ,17.2    
24,41,Maryland,"White, 20 to 24 years",234    ,173    ,74.0    ,160    ,68.5    ,13    ,7.5    
24,42,Maryland,"White, 25 to 34 years",485    ,411    ,84.7    ,388    ,80.0    ,23    ,5.5    
24,43,Maryland,"White, 35 to 44 years",387    ,333    ,86.0    ,318    ,82.3    ,14    ,4.3    
24,44,Maryland,"White, 45 to 54 years",466    ,396    ,85.1    ,387    ,83.0    ,10    ,2.5    
24,45,Maryland,"White, 55 to 64 years",525    ,382    ,72.8    ,370    ,70.6    ,12    ,3.1    
24,46,Maryland,"White, 65 years and over",594    ,126    ,21.2    ,117    ,19.8    ,8    ,6.6    
24,47,Maryland,"Black or African American, 16 to 19 years",110    ,31    ,27.9    ,20    ,18.2    ,11    ,34.8    
24,48,Maryland,"Black or African American, 20 to 24 years",149    ,98    ,66.0    ,79    ,53.2    ,19    ,19.4    
24,49,Maryland,"Black or African American, 25 to 34 years",231    ,191    ,82.6    ,175    ,75.7    ,16    ,8.4    
24,50,Maryland,"Black or African American, 35 to 44 years",227    ,195    ,85.9    ,183    ,80.8    ,12    ,5.9    
24,51,Maryland,"Black or African American, 45 to 54 years",267    ,211    ,79.3    ,203    ,76.0    ,9    ,4.1    
24,52,Maryland,"Black or African American, 55 to 64 years",204    ,129    ,63.4    ,121    ,59.5    ,8    ,6.2    
24,53,Maryland,"Black or African American, 65 years and over",188    ,39    ,20.7    ,37    ,19.6    ,2    ,5.5    
24,56,Maryland,"Asian, 25 to 34 years",89    ,72    ,81.7    ,70    ,78.8    ,3    ,3.6    
24,57,Maryland,"Asian, 35 to 44 years",65    ,54    ,82.3    ,53    ,80.9    ,1    ,1.7    
24,58,Maryland,"Asian, 45 to 54 years",61    ,54    ,89.2    ,53    ,88.2    ,1    ,1.1    
24,59,Maryland,"Asian, 55 to 64 years",38    ,29    ,78.2    ,28    ,75.1    ,1    ,3.9    
24,62,Maryland,"Hispanic or Latino ethnicity, 20 to 24 years",47    ,33    ,70.7    ,28    ,61.1    ,4    ,13.6    
